PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
233,6/28/2023,8:30:54 PM,2,3,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Alec Craig,aleccr00scb,Left,Schaumburg Boomers,,7,Top,0,2,0,Fastball,,Foul,,,,,,,89.48379288,-0.958569037,2.385125228,,,,5.690755735,0.39828899,5.837996029,,,,3.038326099,0.570319829,81.38989752,-5.80850529,1.36540377,,,,,,,,,,,,,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,36125bcf-1614-11ee-abd2-dbe571c9a588,89.62009639,5.686771853,0.39828899,-0.909607492,2.385125228,81.50025796,3.041915174,0.570319829,-5.751679685,1.36540377,0.417522219,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.31200397,Cale Jones,calejo00tcv,Valleycats
234,6/28/2023,8:31:17 PM,2,4,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Alec Craig,aleccr00scb,Left,Schaumburg Boomers,,7,Top,0,2,1,Fastball,,BallCalled,,,,,,,90.50602562,-2.092074296,1.438563757,2118.69792,220.5963011,1:15,5.677897091,0.290820745,5.986154253,-19.73930207,12.57870527,9.327897801,2.258082378,-1.172591973,82.58729938,-6.162522708,-0.553200739,0.409160603,,,,,,,,,,,,-4.880418683,7.789955816,-0.372931516,50,5.55666274,-3.534399042,-131.8938794,-5.28969265,-8.532598492,30.01435353,-18.55461044,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,437466a3-1614-11ee-9d13-514fbe55f464,90.67666189,5.677285112,0.294174389,-2.085188519,1.396885324,82.73241912,2.258945607,-1.175256957,-6.148368355,-0.595472633,0.409027191,9.699609244,11.30969527,-14.8767591,85.5416909,2047.679802,-543.9561627,96.64803001,-0.733861363,-0.256740783,-0.628913086,,,,,,,,,,,,,,,,,0.994024253,1,,,high,high,13.01247819,83.22227462,53.16384575,Cale Jones,calejo00tcv,Valleycats
235,6/28/2023,8:31:32 PM,2,5,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Alec Craig,aleccr00scb,Left,Schaumburg Boomers,,7,Top,0,3,1,Fastball,,BallCalled,Walk,,,,,,89.31804306,0.0399248,2.974967158,2030.505528,223.3624819,1:30,5.757504576,0.33740836,5.801124929,-21.55644056,11.9703728,9.941528509,4.165417358,1.099237062,81.74547085,-4.29133197,1.459138182,0.413411334,,,,,,,,,,,,-5.669476465,6.894453601,-0.653829275,50,6.119293629,0.747982622,-130.966516,-1.10239153,-9.776365127,29.51177023,-20.28535119,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,4c5b3f85-1614-11ee-974a-31834cb3b606,89.491815,5.756597136,0.340960064,0.050522416,2.930684661,81.89301674,4.166525986,1.096428704,-4.273259444,1.414461331,0.413285599,10.33907618,10.54629074,-13.27869996,86.95685264,1976.218597,-466.3826284,97.32643274,-0.707586943,-0.229687938,-0.668254569,,,,,,,,,,,,,,,,,0.956159572,1,,,high,high,11.73883263,-58.72312586,53.34887507,Cale Jones,calejo00tcv,Valleycats
236,6/28/2023,8:32:02 PM,3,1,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Will Prater,willpr00scb,Left,Schaumburg Boomers,,7,Top,0,0,0,Fastball,,BallCalled,,,,,,,87.36917067,-0.924898394,0.93302561,,,,5.701664898,0.356289944,5.644747575,,,,3.00500432,-1.122018119,79.68971172,-5.890912898,-0.064970447,,,,,,,,,,,,,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,5e6118d4-1614-11ee-a3a0-098e39ed0aa5,87.50412551,5.697323478,0.356289944,-0.872679999,0.93302561,79.79847857,3.008824347,-1.122018119,-5.830912091,-0.064970447,0.427887957,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.50525242,Cale Jones,calejo00tcv,Valleycats
237,6/28/2023,8:32:23 PM,3,2,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Will Prater,willpr00scb,Left,Schaumburg Boomers,,7,Top,0,1,0,Fastball,,BallCalled,,,,,,,88.76420855,-0.587227386,3.001964513,1980.808951,228.7123957,1:30,5.684778247,0.676221401,5.676818206,-22.82712396,11.30770274,10.97053543,3.494773723,1.227041483,80.60797086,-4.85090423,1.228321865,0.420459778,,,,,,,,,,,,-5.285187931,6.511469565,-0.86209322,50,5.641383116,-7.054617484,-129.2125704,-1.904441541,-8.845122138,29.4605995,-21.27666157,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,6ae1c4fd-1614-11ee-8eea-b1936bdb5410,88.93479074,5.683410024,0.680056874,-0.571400967,2.955486865,80.75025761,3.496285619,1.224062816,-4.826556013,1.181059127,0.420318246,11.40088512,9.882106909,-4.464647339,97.14761067,1974.798295,-154.1940192,99.69655548,-0.657836874,-0.077843963,-0.749126802,,,,,,,,,,,,,,,,,0.995533817,1,,,high,high,2.567150396,-27.49094197,53.47318179,Cale Jones,calejo00tcv,Valleycats
238,6/28/2023,8:32:41 PM,3,3,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Will Prater,willpr00scb,Left,Schaumburg Boomers,,7,Top,0,2,0,Fastball,,BallCalled,,,,,,,90.13954394,-1.107338635,3.308055969,2044.103995,224.6903177,1:30,5.656107282,0.456683102,5.691995425,-20.98582517,12.11415072,10.46623982,3.122366737,1.558322373,82.1872062,-5.117544863,2.140389061,0.414081055,,,,,,,,,,,,-4.88232546,7.168390645,-0.660072487,50,5.582109114,-7.848683133,-131.1624008,-3.075653901,-8.420058961,30.33530599,-19.81144239,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,75d4e978-1614-11ee-847d-3dd53ff25c90,90.31214859,5.655171877,0.46022566,-1.096609255,3.264598681,82.33241745,3.123510885,1.555561744,-5.098950921,2.096183679,0.413942561,10.85699925,10.70320379,-2.374495895,84.29310285,2042.348869,-84.68908828,99.91413712,-0.710307914,-0.04143091,-0.702670724,,,,,,,,,,,,,,,,,0.989122284,1,,,high,high,14.13620744,-72.88416315,53.45800457,Cale Jones,calejo00tcv,Valleycats
239,6/28/2023,8:33:02 PM,3,4,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Will Prater,willpr00scb,Left,Schaumburg Boomers,,7,Top,0,3,0,Fastball,,StrikeCalled,,,,,,,87.76412676,-1.521721319,2.47614305,1989.20318,230.906359,1:45,5.640457442,0.464966349,5.673286235,-23.65225655,10.94708603,11.2369075,2.516738539,0.553932375,80.24383708,-5.975619276,0.667138095,0.42506905,,,,,,,,,,,,-5.616698422,6.551868939,-0.61915268,50,5.539842263,-5.808776483,-127.7790804,-3.999948154,-9.200055506,28.61120904,-21.44220084,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,824f5b2b-1614-11ee-901f-992279a1d95c,87.92894708,5.638891047,0.468934095,-1.503241667,2.427304644,80.38131709,2.518364309,0.550843405,-5.949416852,0.617842337,0.424929732,11.69429111,9.515327855,-9.974731206,77.07015563,1959.134862,-344.557519,98.48842399,-0.621057831,-0.173213839,-0.764384809,,,,,,,,,,,,,,,,,0.81831823,1,,,high,high,20.63685994,-87.50500348,53.47671377,Cale Jones,calejo00tcv,Valleycats
240,6/28/2023,8:33:18 PM,3,5,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Will Prater,willpr00scb,Left,Schaumburg Boomers,,7,Top,0,3,1,Fastball,,InPlay,,GroundBall,Out,2,0,,88.82998591,-2.36081687,2.394874494,2051.075904,226.4307045,1:30,5.602949115,0.332433444,5.747818492,-21.87859678,11.98066773,10.72209502,1.876553111,0.37233242,81.1111051,-6.580022149,0.739128642,0.41942529,95.43169885,-0.130704066,9.331192207,,,,,44.96658686,,8.650989191,0.330863622,-5.348227573,7.422324097,-0.478230465,50,5.455362793,-5.67490737,-129.2947045,-5.884064614,-8.974199772,29.15936274,-19.71956475,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,8b6c7699-1614-11ee-894e-69f1e4420ef0,88.99643399,5.60179793,0.336138629,-2.347480921,2.349335575,81.25064284,1.877874232,0.369412771,-6.558838094,0.692896995,0.419287956,11.14792505,10.63150234,-6.53005974,68.79311125,2037.769196,-233.2575163,99.35123277,-0.684759858,-0.113724468,-0.719840734,15.4733554,94.16866265,-0.217700158,-0.420734997,0.486429119,1.794173629,6.763658487,44.45499812,,,,,,,,,0.991339518,1,,54.50558915,high,high,28.08619987,87.8417886,53.40218151,Cale Jones,calejo00tcv,Valleycats
241,6/28/2023,8:33:56 PM,4,1,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Gaige Howard,gaigho00scb,Left,Schaumburg Boomers,,7,Top,2,0,0,Curveball,,BallCalled,,,,,,,73.00810434,4.101909476,5.69391597,2475.021968,65.24772307,8:15,5.536076145,0.782139085,5.486085778,-54.41005397,-3.283403261,-7.971119636,4.460136869,2.484042663,67.64238944,-7.326633664,0.222788759,0.514630112,,,,,,,,,,,,6.086350216,-3.015264946,-1.144454448,50,5.779663718,-10.35934229,-105.6385333,6.429372705,6.858123089,18.47320607,-35.57166185,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,a2342735-1614-11ee-89e6-b3ce9d1b60d3,73.10566617,5.526623314,0.785552165,4.219771398,5.650306348,67.70343364,4.467604678,2.482047234,-7.209521923,0.191823926,0.51452303,-7.566467301,-6.003298902,-70.78130744,69.78646715,814.7146595,-2337.086598,32.91747184,0.137824081,-0.944269032,0.298932297,,,,,,,,,,,,,,,,,0.995029695,1,,,high,high,27.19217956,-56.1116114,53.66391422,Cale Jones,calejo00tcv,Valleycats
242,6/28/2023,8:34:07 PM,4,2,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Gaige Howard,gaigho00scb,Left,Schaumburg Boomers,,7,Top,2,1,0,Fastball,,BallCalled,,,,,,,90.45207391,-1.369279824,3.693957951,,,,5.630493453,0.377253907,5.586388175,,,,2.895998065,1.526965687,82.91912944,-5.528871632,1.350332392,,,,,,,,,,,,,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,a92019a6-1614-11ee-8913-ff03edb0532b,90.59101323,5.626491494,0.377253907,-1.320631195,3.693957951,83.03445231,2.899552554,1.526965687,-5.473247695,1.350332392,0.411512265,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.56361182,Cale Jones,calejo00tcv,Valleycats
243,6/28/2023,8:34:25 PM,4,3,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Gaige Howard,gaigho00scb,Left,Schaumburg Boomers,,7,Top,2,2,0,Changeup,,BallCalled,,,,,,,80.7096828,-1.326849018,2.669609496,1825.930394,247.0042607,2:15,5.415012195,0.830344947,5.87164096,-33.2128045,7.768949858,13.46926921,1.599671535,1.715206739,73.93311356,-7.964474721,1.803518869,0.46075154,,,,,,,,,,,,-6.81602647,4.820020161,-0.987295653,50,5.328911228,-5.774263864,-117.5313154,-3.450431358,-9.429906168,24.54743187,-25.50559869,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,b3562f5c-1614-11ee-931b-7590fc4355cf,80.84917705,5.411283761,0.834177412,-1.2812621,2.621977056,74.04191946,1.603232968,1.712096687,-7.908792377,1.754359427,0.460611828,13.89538179,5.717781487,15.71649822,33.32493457,1757.665771,494.6037206,96.26137869,-0.376057278,0.270877643,-0.88611863,,,,,,,,,,,,,,,,,0.956885023,1,,,high,high,60.00755889,-32.97034515,53.27835904,Cale Jones,calejo00tcv,Valleycats
244,6/28/2023,8:34:39 PM,4,4,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Gaige Howard,gaigho00scb,Left,Schaumburg Boomers,,7,Top,2,3,0,Fastball,,StrikeCalled,,,,,,,90.31693957,-0.745184923,3.197853677,2134.973308,222.2734093,1:30,5.706824122,0.370961167,5.63614392,-20.42628771,12.60550836,10.11691938,3.471883625,1.143327768,82.21380621,-4.835771758,1.774216536,0.412631011,,,,,,,,,,,,-5.677704518,7.449358281,-0.443952817,50,5.965048663,0.096431451,-131.6237642,-2.752532292,-9.886722147,29.87009861,-19.20230453,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,bbf51e33-1614-11ee-8f29-0fd9a4f808ba,90.49288036,5.706157351,0.374591931,-0.737755796,3.153128871,82.3624045,3.472818926,1.140459234,-4.820603081,1.728907905,0.412504258,10.51949058,11.22207416,-11.60895965,85.11542703,2091.299853,-429.6230312,97.95437936,-0.724806924,-0.201231102,-0.658908922,,,,,,,,,,,,,,,,,0.997583003,1,,,high,high,13.39611567,-84.99251066,53.51385608,Cale Jones,calejo00tcv,Valleycats
245,6/28/2023,8:34:52 PM,4,5,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Gaige Howard,gaigho00scb,Left,Schaumburg Boomers,,7,Top,2,3,1,Fastball,,BallCalled,Walk,,,,,,90.13778579,-2.501666476,4.347837777,2089.520248,228.3768503,1:30,5.685389437,0.222457148,5.953349133,-21.37699256,11.52991691,11.26389897,1.962878866,1.9870057,82.26243682,-6.276073727,2.322574701,0.412871657,,,,,,,,,,,,-5.064077431,7.338383297,-0.468761397,50,5.539132476,-10.22461605,-130.9553197,-6.246719189,-8.699470216,30.42971833,-19.56759801,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,c3d94940-1614-11ee-b93d-698760302159,90.30374271,5.6842513,0.2261944,-2.488495867,4.301777565,82.40129809,1.964161743,1.984101862,-6.255342489,2.275894012,0.412736946,11.67693316,10.09536672,-0.462661986,78.34799389,2089.452125,-16.87264051,99.99673976,-0.664206643,-0.008074887,-0.747505406,,,,,,,,,,,,,,,,,0.760995794,1,,,high,high,19.4868055,-75.8207278,53.19665087,Cale Jones,calejo00tcv,Valleycats
246,6/28/2023,8:35:19 PM,5,2,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Zach Huffins,zachhu00scb,Right,Schaumburg Boomers,,7,Top,2,0,1,Fastball,,FoulTip,,,,,,,88.68968614,-0.876567693,1.776863959,2120.613119,223.8757309,1:30,5.688599608,0.366661604,5.490069214,-21.44969607,12.68906625,10.4157239,3.022117611,0.016245065,80.9921407,-5.630080007,1.129586128,0.421863653,,,,,,,,,,,,-5.337806468,7.300319058,-0.484125757,50,5.624439301,-4.285274929,-129.1755019,-2.553488347,-8.936467517,29.20967249,-19.95197587,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,d3772d2b-1614-11ee-8497-5dd2817c3344,88.86248059,5.687723848,0.370406141,-0.866542854,1.730564132,81.13792164,3.023248251,0.013269572,-5.6118043,1.08243442,0.421720825,10.84912296,11.32769106,-11.95179471,69.83666585,2074.642847,-439.1549364,97.83221788,-0.705218412,-0.207088663,-0.678071735,,,,,,,,,,,,,,,,,0.968423661,1,,,high,high,27.14700074,39.86391973,53.65993079,Cale Jones,calejo00tcv,Valleycats
247,6/28/2023,8:35:39 PM,5,2,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Zach Huffins,zachhu00scb,Right,Schaumburg Boomers,,7,Top,2,0,1,Curveball,,BallCalled,,,,,,,72.42953232,1.875155324,2.736085108,,,,5.405680322,0.479512014,5.733711773,,,,2.086725564,-1.099276208,66.5194235,-9.867180995,-2.130961831,,,,,,,,,,,,,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,df8eb7ae-1614-11ee-b23d-8d30261935d7,72.54462788,5.399705673,0.479512014,1.949670536,2.736085108,66.59444852,2.092316899,-1.099276208,-9.781037721,-2.130961831,0.516980338,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.41628823,Cale Jones,calejo00tcv,Valleycats
248,6/28/2023,8:35:57 PM,5,3,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Zach Huffins,zachhu00scb,Right,Schaumburg Boomers,,7,Top,2,1,1,Curveball,,InPlay,,LineDrive,HomeRun,0,2,,72.76224986,2.792988712,3.298984579,,,,5.465477146,0.648618495,5.447755905,,,,2.998488169,0.44698772,67.18395056,-8.989157657,-0.399717028,,101.6729698,25.49385692,-27.62396312,2152.01321,,,,392.0272732,,-35.94804756,4.593309051,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,ea6229e1-1614-11ee-bcb4-5349e23e5f14,72.88279791,5.459375103,0.648618495,2.867855796,3.298984579,67.26320817,3.003955872,0.44698772,-8.904432593,-0.399717028,0.512944786,,,,,,,,,,,-42.55217967,81.31196529,43.76150233,-0.6212763,3.312102945,3.430611261,-230.140176,317.3655343,-68.88811226,7.507938889,1.026835117,0.784178977,0.187573392,0.591506175,,,,1,0.95841718,61.68407537,high,high,,,53.70224409,Cale Jones,calejo00tcv,Valleycats
249,6/28/2023,8:36:42 PM,6,1,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Brett Milazzo,bretmi00scb,Left,Schaumburg Boomers,,7,Top,2,0,0,Fastball,,BallCalled,,,,,,,90.42142658,-0.340969037,4.330290444,2097.963528,223.0220887,1:30,5.776398121,0.313742633,5.825277322,-20.36931724,12.18712313,9.83594449,3.992930445,2.215920704,82.30731574,-4.544261047,2.39604028,0.412249271,,,,,,,,,,,,-4.318152144,6.907506797,-0.568612546,50,5.750070474,-10.20177359,-131.4636888,-1.298971356,-7.475506982,30.67536886,-20.21589861,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,050a1047-1615-11ee-bb0f-ad235d8608d6,90.59697727,5.775615336,0.317409201,-0.332030406,4.285137085,82.45552504,3.993937857,2.213064567,-4.527848708,2.350528247,0.412107892,10.2522054,10.87503518,-14.98618386,76.33964956,2026.60803,-542.5042472,96.59882085,-0.706225018,-0.258586119,-0.659074687,,,,,,,,,,,,,,,,,0.997341336,1,,,high,high,21.2943154,-81.12326888,53.32472268,Cale Jones,calejo00tcv,Valleycats
250,6/28/2023,8:36:53 PM,6,2,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Brett Milazzo,bretmi00scb,Left,Schaumburg Boomers,,7,Top,2,1,0,Fastball,,BallCalled,,,,,,,89.8872265,-0.166596921,3.66323212,,,,5.725372037,0.410599738,5.765051136,,,,3.897458154,1.909279576,81.99673422,-4.708014554,1.951701046,,,,,,,,,,,,,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,0c0934f0-1615-11ee-b1dd-950c11c740bf,90.02685147,5.72141376,0.410599738,-0.117919155,3.66323212,82.11101201,3.900968568,1.909279576,-4.651946921,1.951701046,0.41438495,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.38494886,Cale Jones,calejo00tcv,Valleycats
251,6/28/2023,8:37:09 PM,6,3,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Brett Milazzo,bretmi00scb,Left,Schaumburg Boomers,,7,Top,2,2,0,Fastball,,BallCalled,,,,,,,89.42545043,-0.040445287,2.692028117,2156.023555,223.6067665,1:30,5.642293833,0.425716193,5.5820146,-21.13136383,12.61050597,10.57706886,3.912016921,0.728204445,81.39170274,-4.53468828,1.267088916,0.418076826,,,,,,,,,,,,-5.107597832,7.092266291,-0.597244265,50,5.632253128,-6.397120758,-130.1929362,-0.642476691,-8.674927153,30.00204401,-20.12829041,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,159086c2-1615-11ee-a123-bdbbd0819d59,89.60446722,5.641521824,0.429689604,-0.0319942,2.64447851,81.54085437,3.913039482,0.725179929,-4.518115213,1.219427136,0.417931117,11.00502016,11.1733697,-11.25818472,78.26429007,2114.536059,-420.9213998,98.07574013,-0.710157033,-0.195230427,-0.676433344,,,,,,,,,,,,,,,,,0.99645402,1,,,high,high,19.56213893,-71.80694632,53.5679854,Cale Jones,calejo00tcv,Valleycats
252,6/28/2023,8:37:23 PM,6,4,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Brett Milazzo,bretmi00scb,Left,Schaumburg Boomers,,7,Top,2,3,0,Fastball,,StrikeCalled,,,,,,,87.93935288,-1.094205289,2.806493359,2098.832667,226.3654452,1:30,5.589236964,0.491074611,5.711765838,-22.59211557,12.12690847,11.03620796,2.813543611,1.103146633,80.0683394,-5.750691826,1.334093787,0.423716755,,,,,,,,,,,,-6.413780551,7.335070686,-0.8555,50,5.901272363,1.472548444,-127.9839059,-3.79115584,-10.5633041,28.14846811,-20.09340828,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,1d3ce097-1615-11ee-a4a5-7f5a5026d20a,88.10900382,5.588110908,0.494981486,-1.081273543,2.758734163,80.20967504,2.814870625,1.100105045,-5.729279779,1.285709283,0.423590276,11.46464902,10.62890909,-7.864256343,85.25210923,2079.093175,-287.1761307,99.05950143,-0.683566194,-0.136826597,-0.716948911,,,,,,,,,,,,,,,,,0.991533861,1,,,high,high,13.2731017,-77.89092791,53.43823416,Cale Jones,calejo00tcv,Valleycats
253,6/28/2023,8:37:35 PM,6,5,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Brett Milazzo,bretmi00scb,Left,Schaumburg Boomers,,7,Top,2,3,1,Fastball,,Foul,,,,,,,88.51347698,-0.512879532,2.768536051,2021.112114,221.4331404,1:30,5.632864837,0.545254487,5.780643535,-21.6961085,12.44322488,9.610983052,3.421096741,0.938687284,80.26499455,-5.209410394,1.322442137,0.420531992,,,,,,,,,,,,-4.588991746,7.191523444,-0.711264918,50,5.595724211,-6.469571059,-128.9041845,-1.688144878,-7.649598701,29.11868949,-20.18617263,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,249a969e-1615-11ee-a41c-755e49a99dbb,88.68753523,5.631950186,0.548789415,-0.50252944,2.725429447,80.41076022,3.422287142,0.935907775,-5.190260145,1.278675466,0.420388662,9.997877234,11.01305116,-12.13770372,87.57426758,1975.930323,-424.9629813,97.76450843,-0.732968319,-0.210261953,-0.646952359,,,,,,,,,,,,,,,,,0.97039411,1,,,high,high,11.18315918,71.98632013,53.36935646,Cale Jones,calejo00tcv,Valleycats
254,6/28/2023,8:37:54 PM,6,6,Gabriel Jaramillo,gabrja00tcv,Right,Tri-City Valleycats,Brett Milazzo,bretmi00scb,Left,Schaumburg Boomers,,7,Top,2,3,2,Fastball,,InPlay,,FlyBall,Out,1,0,,90.73954583,-1.051374549,3.369680779,,,,5.650067591,0.351598748,5.706129988,,,,3.08794224,1.259138137,82.55596138,-5.613658099,1.43667124,,84.60330412,29.72762676,-20.59351504,,,,,288.3407962,,-20.78115327,3.496798707,,,,,,,,,,,,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,3064dce3-1615-11ee-bf88-5567adb6db22,90.8807022,5.645975817,0.351598748,-1.002757012,3.369680779,82.66985332,3.091500592,1.259138137,-5.557849167,1.43667124,0.412491789,,,,,,,,,,,-25.84162647,68.77416723,41.95287035,-1.345340581,1.16463196,3.185243872,-102.3031542,269.5820457,,,,,,,,,,1,,44.31851945,high,high,,,53.44387001,Cale Jones,calejo00tcv,Valleycats
255,6/28/2023,8:40:17 PM,1,1,Christian Lopez,chrilo00scb,Right,Schaumburg Boomers,Cale Jones,calejo00tcv,Right,Tri-City Valleycats,,7,Bottom,0,0,0,Fastball,,BallCalled,,,,,,,87.19050775,-2.286501701,3.057149745,2217.335843,219.5735506,1:15,5.879619861,0.396231466,5.226445669,-23.33349718,12.65615116,8.842492159,1.611883604,1.469368858,78.94301522,-7.440546831,1.934332021,0.435537182,,,,,,,,,,,,-4.751280192,8.178412893,-0.518890762,50,6.105797871,-0.825596904,-125.5388231,-7.232223937,-7.541407153,26.69736279,-19.19297102,ValleyCats,Schaumburg Boomers,bru02,Independent,Frontier,17abea17-7090-46a8-ac28-57c8de7db702,84fec063-1615-11ee-9ee2-238d37a158ad,87.36221878,5.878565169,0.40003337,-2.274459832,3.010560303,79.08712208,1.613239109,1.466340041,-7.419236436,1.887055043,0.435401896,9.265565134,11.18245136,-30.79578668,15.39020775,1904.686047,-1135.230946,85.89975459,-0.662121677,-0.511979703,-0.547240046,,,,,,,,,,,,,,,,,0.996880419,1,,,high,high,76.14881303,8.079238793,53.92355433,Blake Grant-parks,blakgr00scb,Schaumburg boomers
